A_id,Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
1623,1.345062828,-6.55668451,0.299350856,1.977961653,3.578064759,-2.114165512,1.871943764,good
1624,0.153683101,-0.753644487,-1.117696582,1.16356016,-2.005551371,0.396156559,-1.370209837,bad
1625,0.051800242,-1.314066494,0.37133775,-2.41355769,4.457239246,-2.521056614,-1.31740779,good
1626,1.615052907,0.845144281,-4.460741756,0.864101461,-0.770955855,1.905377569,-0.008136378,good
1627,-4.244443842,0.599377262,4.469807043,1.92080172,-1.350803998,-3.690634295,4.288667532,bad
1628,-2.78777361,-1.716155228,-1.886268596,-0.547641279,-3.216239256,2.751449887,-2.484300312,bad
1629,-0.121463089,-1.45512459,1.890952867,1.139626753,1.075699118,0.823777978,-1.78125695,good
1630,-0.030019224,-0.564789264,0.84220586,-0.471203387,-1.118355565,1.548180434,-2.814401245,good
1631,-0.826642551,-2.072267331,-2.158359734,2.894249262,-0.443796679,5.000723735,-2.558510083,bad
1632,0.053170767,0.091995273,-0.526661359,-0.9193666,-1.425081371,-0.211383357,-0.402743899,good
1633,-1.11416808,-0.782227158,-1.015545793,3.868902504,-0.455818388,-1.200251191,-0.778000656,bad
1634,-1.776424095,-2.410730993,0.27858067,1.367673757,-0.299050681,1.690608271,0.856356498,bad
1635,-0.385290798,0.429850651,-2.418576092,2.846474797,3.774742398,-0.829803618,-2.851622849,good
1636,0.719876727,-3.336182456,-1.099830555,1.482469363,-0.293181795,-0.415931763,0.956300718,good
1637,2.120291411,-1.063668331,1.514873772,0.452446875,2.315999673,-0.230587543,-0.155481559,bad
1638,-4.145439993,0.777986007,1.487350603,2.065713154,3.403159187,-2.632625896,-1.263063979,good
1639,-1.467316129,-0.342541989,-1.922702604,3.071344785,-2.648252979,-0.118562775,0.2467183,bad
1640,-0.082982561,1.373660198,-1.091739168,-0.640550402,0.976091712,0.854332308,-3.776445756,good
1641,-0.588241264,-1.969352653,-1.863509752,1.043147548,-1.38618172,0.759107394,-3.070932217,bad
1642,-0.124659043,-0.887231349,-1.626181345,1.3629989,-0.275989211,-1.051163227,-0.06847672,good
1643,1.199048252,0.495285195,0.521776746,2.339570633,0.305640771,-2.82010156,-0.045751867,good
1644,2.041429366,0.001742685,-3.145800733,1.48266775,3.927164461,1.71786309,-1.37682618,bad
1645,0.801531124,-3.959029797,2.661273314,1.425869419,-3.065994437,-0.067518606,-1.353715891,bad
1646,1.652673127,-4.980836026,0.873583607,4.479749518,-1.877823339,-2.154690413,-3.545769631,bad
1647,-3.64041071,-0.284994611,1.035445947,0.197992875,1.107829355,0.600650708,-1.073124668,good
1648,0.951363333,-2.565242932,2.344981965,2.640555172,-3.296170037,-0.297230402,1.491628066,bad
1649,-2.23413679,-1.630199822,3.310193206,-0.785073248,1.086112461,0.695695002,-0.981738246,good
1650,0.662377395,0.665578207,-1.728695203,1.370098588,0.460154077,-1.435427622,-0.577515827,good
1651,-1.715865191,-1.358110131,-0.692590268,0.96165294,2.959096382,2.923618275,-0.43826909,bad
1652,1.44605205,1.656691823,-1.77752075,1.708962209,-0.341670322,-1.322439494,-1.158128067,bad
1653,-2.047512084,1.879066889,-0.33509755,-1.001776752,2.148500584,-0.776159969,-6.739692961,good
1654,-2.628903261,-2.051180555,-1.242758926,0.028318851,-0.47431424,1.340058514,2.258237957,bad
1655,1.591839118,-2.193670013,-0.794960412,2.954234792,0.77517918,2.445459322,0.972018806,good
1656,-1.053627133,0.168310928,0.1088945,2.525974969,-2.108336917,0.131820141,1.239641077,bad
1657,0.036109083,-0.603546816,1.028799424,2.846480153,3.728994203,-4.399009731,2.687006687,good
1658,-0.549889843,0.101255741,-0.818701575,-0.294353768,-0.463337122,-0.14580505,-1.346727343,bad
1659,-1.491407089,-0.242111524,1.035068389,0.624942738,0.357391778,0.521532381,-1.182859869,good
1660,0.49066744,-2.012218782,-1.482847592,1.380288013,1.065732817,1.376533887,-2.160378945,bad
1661,0.489720369,-2.286110352,1.189136335,1.004070064,1.514245568,-2.066796469,3.752627485,good
1662,0.213740713,-1.583159142,-1.268952342,2.707982478,-2.818721359,-0.384327764,-0.486725293,bad
1663,-3.342110185,-2.15702522,-0.910871624,1.720650227,-0.227052872,3.030152737,2.520626892,bad
1664,0.762876703,-3.813836439,0.965450356,1.192024365,-0.143097708,3.406596454,0.837749293,good
1665,-1.459342705,0.494380297,0.140637473,-0.924907997,-0.076601308,0.381185406,-4.524693907,good
1666,-1.298363125,-1.47313497,-1.749550303,0.096768102,2.461665438,0.956603358,3.569300942,bad
1667,-0.989788471,-2.00410858,-0.191572858,1.606390708,-0.656043959,1.416971889,0.094211038,bad
1668,0.053410978,-4.362917431,2.106001496,1.694385842,1.167633655,2.238706594,0.490235188,good
1669,-1.204300325,-1.686992774,0.111621952,2.277152795,2.147131847,0.734044791,-1.92648196,good
1670,0.609021985,-3.305067132,3.280216542,1.901275642,-0.020360628,2.464098786,3.096691118,good
1671,-0.141911268,-1.152842376,-3.636526228,1.57322056,1.5648673,4.200538397,-1.433368628,bad
1672,-1.654510119,-1.349556441,3.23561412,0.308570722,-0.509226146,1.500709075,3.342109929,good
1673,0.100838359,-1.876177672,-0.341839503,1.700262114,-1.170501919,0.385228156,-1.247215776,bad
1674,0.142194958,-2.816123497,-3.161171671,1.18767185,-0.35290461,0.261584695,-2.589597715,good
1675,-0.941131251,-2.017366702,0.385144928,-1.71422667,1.096906323,-1.308254734,0.459723265,good
1676,-1.53860666,-2.747844387,1.844950057,0.491249069,-0.425815521,1.25976818,-1.680924092,bad
1677,-0.258636257,-0.400312462,-0.175797778,1.446483354,2.514169981,0.437559243,-1.238271661,good
1678,0.383499492,-2.739851049,-1.630604315,0.978460502,1.195135411,-0.949087602,-1.11395109,good
1679,2.223308592,-0.231448933,-5.853566037,2.016113493,0.486770325,5.022646374,-4.868417376,bad
1680,1.762091893,2.050865761,-1.375058828,2.988179417,-0.353031154,-1.025431923,3.200821467,good
1681,0.661382721,-0.432800322,1.135896851,1.391424049,0.265083536,1.043407423,1.002259234,good
1682,2.33101948,-1.988980521,-2.962669702,2.99429714,0.132375281,0.488665637,2.388586111,good
1683,0.782667317,-1.865944317,-0.643715575,1.095487435,1.03693603,2.835644816,-1.277183124,good
1684,-2.702049465,0.347910839,-0.300995475,-0.547443371,1.860433081,0.630312412,-0.676107581,good
1685,-0.560196671,-0.662942705,-1.656042825,0.400827222,0.993949901,1.07700051,0.703618681,bad
1686,1.061429633,-1.050732815,-1.253723746,0.747738088,2.889802748,-1.581875593,1.083694885,good
1687,1.709782759,-1.418567187,-0.866080113,1.208107197,2.080326443,-0.975313198,2.256195514,good
1688,0.944946387,-3.321490816,2.967918114,0.078198691,-0.965456653,2.648436337,-0.502763647,good
1689,-4.84440481,-1.635109497,1.935689924,-1.317277191,0.573537376,1.535545214,-3.416156974,bad
1690,-0.611014297,1.7902868,-0.232355929,4.32623611,0.128099166,-3.717302123,2.232521943,good
1691,1.41034947,-6.235107041,0.60667877,2.781526465,0.188419279,-1.655568486,1.787465613,good
1692,-3.489465339,2.16161112,-1.608929923,-0.065903386,3.786353216,-1.59685298,-5.376070651,good
1693,1.903819259,-0.458505471,-0.35203699,-2.088434066,4.748125152,-0.799091855,2.377949333,good
1694,0.697413744,-2.102824858,-0.104777111,-2.75950978,3.835418965,-0.531325325,1.525044452,good
1695,-1.378428696,-1.09546502,1.552838408,2.133737198,1.706409118,-0.140609612,-1.429723526,good
1696,-1.941595223,-0.253941447,0.179096774,0.585305555,0.266427133,3.550085296,2.434947598,bad
1697,-0.368583457,0.003772235,0.011040448,1.47614631,1.313983659,1.041264209,-0.679285685,good
1698,-1.583842619,-3.11319103,-2.016749975,0.832117879,-0.852942432,-0.625209532,-0.758572586,good
1699,4.305849179,-3.431048364,-2.630272319,3.62169029,1.385819172,3.792586559,0.11629875,good
1700,-0.009004909,0.91777556,2.490815445,0.24066632,0.251475303,-2.726952335,3.347671368,good
1701,1.329625793,-0.724636342,-0.828483746,-0.484221187,2.893090553,-1.011137425,2.081537202,good
1702,1.464340336,-1.403805059,-2.966240872,0.058158503,-0.10505373,0.724488249,1.518602253,bad
1703,4.462673691,-1.13273302,0.826322493,-2.59824637,5.461806557,0.313965906,5.91888783,good
1704,3.166009656,0.955332813,-1.767522458,0.058884063,-0.264385395,-2.06098784,-1.426638729,bad
1705,-2.295813559,-2.917692527,-1.058796127,0.617371758,-1.959403046,2.531233516,-3.004118614,bad
1706,1.695873018,-2.170523375,-2.490740424,1.009216164,-1.022447495,0.929089101,-1.072149163,good
1707,4.102548859,-1.532027935,1.739174622,3.508419886,-3.581638412,-3.467741622,1.811772403,bad
1708,0.548493968,0.488979079,-1.995853361,2.467900075,1.704923057,1.278586366,-0.627642994,bad
1709,-2.394312987,-2.843008792,1.176567539,-0.693392544,0.400813315,2.699625485,-2.85697803,bad
1710,3.050894999,-0.239950825,-4.619169474,-0.507196577,1.611425521,0.707381755,-1.964058807,bad
1711,0.658433094,-4.707898013,3.752267343,2.719399319,1.210549273,2.382507534,2.008429932,good
1712,-0.426619219,-1.436843963,-0.660813891,-0.560818317,-1.871932248,1.269263936,-1.751339472,bad
1713,-1.560403788,-2.797303142,0.043262581,-0.504761725,0.400119861,1.698181578,-4.188652551,bad
1714,1.369183438,1.69474482,-1.294504575,2.304889729,1.021828402,-1.808204095,0.458761382,good
1715,0.51628157,-0.525095941,-1.316112518,1.046405325,-0.24623986,1.168722119,0.122828554,bad
1716,-1.776323012,-0.804213713,-3.711222017,0.034261387,0.706271737,4.054382878,-1.937411735,bad
1717,1.223938318,-2.434737258,-2.655116724,5.53181724,-1.703076875,-0.768155777,0.541780444,good
1718,4.051818714,-4.152541848,-3.270776677,3.610266033,4.864904847,-0.433855027,1.471594734,good
1719,-3.357510653,0.067642937,0.813438932,2.979557228,-4.217111053,1.819288791,-1.056070673,bad
1720,0.604531522,-0.320515662,-1.395845455,1.575964378,0.763871778,1.37086793,-1.743420492,good
1721,-3.023518005,0.788435082,-0.464986427,1.197576895,-1.939371939,0.421798538,0.914096944,bad
1722,-1.719885991,-1.664451776,0.446355556,1.557677191,2.120095122,0.657711473,-0.97791175,good
1723,-2.282625068,-0.225516825,-1.69852417,0.936854691,-1.385481004,3.249894187,1.047021307,bad
1724,1.681662618,-2.981673805,-0.079805091,-0.947866387,3.034812556,-0.708611234,1.166970737,good
1725,-3.835874261,-0.838795598,1.412859983,2.251267651,-0.343720948,0.946562081,1.66131914,bad
1726,2.605964698,-2.39508227,-1.095246348,-1.376065017,6.446302406,-0.75374021,2.319098048,good
1727,1.850968337,-2.905569491,-0.681102095,-1.229914623,2.891594338,-0.113403287,1.285039755,good
1728,-0.22987707,1.138251666,-2.31249341,0.837041563,1.61910525,0.82138118,-2.463749104,good
1729,-0.591904691,-2.496518423,2.786569096,0.785987903,0.266634834,1.589868146,-0.446923846,good
1730,-1.072557405,-1.030779899,0.619457809,2.405212292,-0.049185447,0.704282549,0.273804412,good
1731,1.522109239,-1.933985283,-2.054526358,-0.299716349,2.793638939,0.106710806,1.58489876,good
1732,-3.422046413,0.885946857,1.065531995,0.945259751,2.435373129,-1.043162492,-0.590615714,good
1733,-0.059905609,-1.003219622,-3.002066038,-0.927602956,2.27202519,0.367104669,2.30860314,bad
1734,0.761819453,-3.177292315,2.25598581,1.39053255,-0.309898671,2.555685171,-0.147493032,good
1735,-1.618332762,-1.584919085,-0.653479821,1.247518528,2.652649048,1.31273798,2.405837627,bad
1736,-2.4691398,-0.795279218,1.931252852,3.513257988,-1.470258015,1.327658116,-1.192430581,bad
1737,1.167294799,-3.367665433,-1.212393907,1.975573574,-3.05134541,1.434680904,-1.384707721,bad
1738,-1.225928445,-1.242701574,-1.206389193,2.787051948,1.796350659,-2.925687592,0.933022857,good
1739,-1.282859052,-3.663901877,0.27622676,-0.764491094,1.040626553,2.805087911,-4.47558768,bad
1740,-1.806232668,-0.420821189,0.197473564,3.365793489,-0.443988578,-0.71834724,0.668996327,bad
1741,-0.596809188,4.369571494,0.181873551,3.255675296,-1.491297288,-3.31005709,2.728708138,good
1742,-0.520723107,-0.746561488,-0.916918909,1.186931888,0.057479025,-0.093299852,0.777769952,bad
1743,-1.18703353,-4.292303139,4.758706617,1.864557835,3.73003327,-0.411385401,-2.077222982,good
1744,1.815654354,-1.400693764,-1.194499318,1.699903,0.876602364,-0.030886264,0.557724553,bad
1745,-1.17370435,0.882699071,-5.144179751,1.433178456,-2.408160762,2.108997241,-0.012061768,bad
1746,-2.635032117,-1.376808829,0.436077906,1.35492052,1.551656693,1.252810283,2.620943417,bad
1747,-0.354190342,-2.024042534,1.36698489,3.233616169,0.992668519,1.525608545,2.740924761,good
1748,-0.804016253,-1.049833812,0.330085449,2.49157838,1.500022271,-3.433665942,1.631091306,good
1749,-0.227007801,-1.423544639,2.56971074,1.038374241,-0.996261598,-2.867203641,-1.932152263,bad
1750,-2.485168696,-1.009283719,-4.66095149,0.47823593,-1.340586966,4.170449393,-2.090361332,bad
1751,-0.588238701,-0.86468792,-1.003672129,2.568484927,2.040795491,0.162409395,-1.720987553,good
1752,1.46580644,-2.775201154,0.992623546,1.50192063,-1.440469112,3.638384588,0.352908697,good
1753,-2.546753644,0.688784855,1.029541674,1.052267455,1.738183073,-0.494162264,-0.947002551,good
1754,0.95705077,-2.953469052,-1.172708707,0.068262349,1.633734443,-0.648335654,-0.575085932,good
1755,-1.500330607,-0.904150693,1.24199596,0.398351775,3.4473747,-0.002771539,-2.383259187,bad
1756,-0.660387288,-1.101667994,-1.401335723,0.351719152,2.04248905,0.383163432,3.380683335,bad
1757,1.355007604,-2.279671584,-0.499865376,0.486596383,2.179009114,-0.927642892,1.775343683,good
1758,-0.325175488,-1.185583268,1.797445991,0.37072102,1.101220986,0.473681895,-1.276436424,good
1759,-1.732679632,-1.363677609,2.304609961,0.542089313,0.830662847,0.841332729,2.215031084,good
1760,0.757868257,1.477388203,-2.444446471,-0.519191298,-0.478558977,2.280916336,-3.960265632,good
1761,-1.777052048,-1.072457943,1.208179544,0.556007441,3.466575436,-2.480920363,5.206389947,bad
1762,0.352351037,0.255225616,-0.475636421,0.207086248,0.954357604,-3.093941813,5.588124235,bad
1763,-0.433820028,-0.01531881,0.143291289,0.64761814,-0.790599917,-0.710096682,-0.311928118,bad
1764,-1.316792609,-0.193554135,-1.596090725,2.043707396,-0.252268641,0.427052368,-0.500546815,bad
1765,-3.918492,-0.289518756,2.678073186,-1.298396226,0.766755063,0.360116105,-2.206017085,good
1766,1.421936795,-2.54087551,0.547819063,-0.861090723,2.98982567,-1.122436456,2.552587448,good
1767,0.099872652,-1.706255735,-1.505287619,0.9914835,3.309562482,2.14310761,0.957153269,bad
1768,-1.55480686,-2.672438077,1.859296885,2.323176524,3.5950739,-0.057786875,-0.534298775,good
1769,-3.964556259,2.345100706,-3.681721723,1.54795463,1.045327831,2.553128683,1.151235848,bad
1770,-2.086321706,-1.905179871,0.138326637,2.351929577,-0.953284953,1.973830884,-0.268075678,bad
1771,0.456051546,1.089813315,-2.015435584,1.693630623,1.399263107,0.88161806,-2.746453526,good
1772,-2.471983149,0.331150999,2.076641684,1.728559,1.963393781,-1.678852379,3.501481092,bad
1773,-0.089021588,0.664595344,-1.784197176,0.744092625,1.098127041,1.647644653,-3.484108935,bad
1774,2.839580937,-0.344798192,-1.019797291,0.894580857,-1.300060883,0.58237862,1.709708209,good
1775,2.532592573,-1.339048805,-1.828441017,3.803012593,0.100342137,-0.950687173,0.735685801,good
1776,1.391377688,0.955943511,-1.433923906,0.724165627,1.864884502,-1.268119974,0.007160799,good
1777,-0.111969739,-1.024187315,0.966901048,-0.692898581,1.025535771,-2.201253741,1.073826134,good
1778,-2.589398833,-1.424490895,-4.390652197,0.867853308,-0.138382531,4.138384523,-2.80256109,bad
1779,2.362357983,0.614849067,-2.339010538,-1.616023001,2.540068818,0.924703838,2.388514589,good
1780,2.442529415,-1.428325439,0.003941325,1.032933409,-1.05092252,2.903452303,-1.906380646,good
1781,3.024898212,-1.870915316,-2.666318436,2.286341421,-3.604326932,0.735994713,-0.059952688,bad
1782,-1.904698829,-2.763748946,1.204186724,2.444800877,-0.761010968,-0.591908381,-2.350263746,bad
1783,0.641322934,0.600317926,1.614658641,-2.311266063,2.757030684,-1.623485265,3.3848004,good
1784,-1.769068506,-1.490856125,-0.414663062,0.323572213,-0.778968665,1.591536266,-1.507770861,bad
1785,0.261743995,-2.737633878,-3.370673194,2.678647527,2.375233995,-0.942161601,0.301517071,good
1786,-1.456216537,1.715472496,-1.754080472,0.622814372,-0.237515854,0.169501857,0.819827005,bad
1787,-2.597630283,1.468147874,-1.363161167,-1.0959199,1.649990562,0.032820409,-3.626255141,good
1788,-0.485154828,-3.655567471,0.164345751,0.965474236,3.748739545,-2.989809288,0.508298972,good
1789,-2.688513327,-0.069366586,0.120966831,2.607860708,-3.383996159,2.086026546,-3.547965513,bad
1790,-1.784265103,-1.154856415,1.044179197,-0.8128297,2.17163657,2.529716301,-0.964945495,bad
1791,-1.178035668,0.089909769,-0.559431254,1.440344299,0.127449443,0.710498844,0.456268981,bad
1792,-1.338021204,-0.414034255,-1.038987796,2.193987982,0.339238297,2.055288914,-0.240021926,bad
1793,-0.166162736,-1.616065118,2.176309075,1.536987609,0.109504033,0.177204712,0.376793906,bad
1794,2.749569869,-4.193331448,-3.580433143,-2.190085458,3.918855994,2.030996976,-0.223255333,good
1795,1.520142496,-0.352622763,-3.206467364,1.341719009,0.67556807,0.107093121,-0.945080106,bad
1796,-1.313893834,-2.386817845,2.505231799,1.339162226,3.790206269,0.221429828,-2.583858134,good
1797,3.130466635,-4.4162802,-1.41951158,1.298073435,1.544766829,0.415519295,1.328699376,good
1798,0.037374976,1.389835944,-0.244111061,1.486668936,-2.871368047,-1.437053498,-0.353434952,good
1799,0.590906246,-1.095274463,-0.887121543,2.093746088,-2.98433777,-0.339958949,0.071005711,bad
1800,0.133243212,-1.474148341,0.047766695,2.825379684,1.985239143,0.996644719,0.216463295,good
1801,-1.130138878,-0.988284098,0.344526381,2.21446473,1.396547634,0.169952806,-0.575898292,bad
1802,2.04116895,-0.711503013,0.077358837,1.156978455,-1.447730578,3.035293274,2.466289385,good
1803,-0.874896299,0.011822651,-0.537831671,-0.586203463,2.127164625,-3.426365031,6.13106252,bad
1804,-0.05648831,0.557703588,-0.496449891,1.292458723,-0.807030471,-0.116164037,-1.517382368,bad
1805,-0.514301592,-2.78214336,3.145282322,1.693096508,0.931536359,1.033343098,-0.458505316,good
1806,-0.828548862,-1.253255499,1.294462681,0.621825762,1.471996878,0.877483573,-1.129854827,good
1807,0.257263674,-3.094299379,-1.817257656,1.972270045,-2.767846262,1.241802227,-2.526343018,bad
1808,-1.956907306,-0.311180461,-0.039952996,0.73512694,4.602345457,0.223522072,4.024592092,bad
1809,-2.615956496,0.921263421,-2.521159242,0.312473224,-1.178771633,2.240087213,0.293620924,bad
1810,-2.655812995,-0.911279554,-0.466663009,0.693188769,-1.791322329,0.944974323,-1.174097332,bad
1811,-4.235595625,-2.07485138,-0.470295881,-0.103590402,-1.465810964,2.895431631,-2.693037463,bad
1812,2.864333172,0.66264498,-4.804556719,2.48318455,-3.939295979,2.492595082,-2.701406904,good
1813,-0.579862327,-0.542274587,0.080046307,1.112453098,1.232306496,1.35224557,-0.123379089,good
